学号,成绩
2998,7
2999,94
3000,15
3001,37
3002,66
3003,58
3004,28
3005,46
3006,6
3007,53
3008,22
3009,2
3010,27
3011,32
3012,3
3013,0
3014,30
3015,94
3016,38
3017,96
3018,99
3019,68
3020,31
3021,99
3022,92
3023,58
3024,15
3025,90
3026,53
3027,64
3028,31
3029,56
3030,55
3031,88
3032,22
3033,54
3034,57
3035,61
3036,35
3037,17
3038,38
3039,67
3040,29
3041,35
3042,79
3043,5
3044,23
3045,35
3046,82
3047,33
3048,23
3049,53
3050,74
3051,63
3052,93
3053,33
3054,7
3055,43
3056,80
3057,29
3058,41
3059,98
3060,31
3061,88
3062,36
3063,10
3064,62
3065,37
3066,28
3067,61
3068,26
3069,67
3070,60
3071,70
3072,28
3073,56
3074,28
3075,58
3076,70
3077,48
3078,45
3079,63
3080,28
3081,59
3082,27
3083,9
3084,41
3085,55
3086,95
3087,83
3088,7
3089,65
3090,88
3091,5
3092,5
3093,81
3094,48
3095,67
3096,18
3097,55
3098,65
3099,97
3100,82
3101,6
3102,60
3103,52
3104,79
3105,40
3106,37
3107,5
3108,22
3109,12
3110,55
3111,90
3112,94
3113,68
3114,18
3115,37
3116,89
3117,85
3118,9
3119,74
3120,96
3121,2
3122,22
3123,40
3124,67
3125,77
3126,3
3127,53
3128,20
3129,87
3130,94
3131,94
3132,24
3133,81
3134,45
3135,20
3136,6
3137,47
3138,39
3139,26
3140,47
3141,61
3142,87
3143,11
3144,28
3145,94
3146,27
3147,40
3148,86
3149,46
3150,48
3151,88
3152,71
3153,57
3154,38
3155,58
3156,35
3157,6
3158,22
3159,3
3160,33
3161,32
3162,5
3163,57
3164,35
3165,32
3166,86
3167,51
3168,5
3169,14
3170,20
3171,35
3172,90
3173,31
3174,48
3175,14
3176,63
3177,8
3178,99
3179,4
3180,91
3181,18
3182,51
3183,8
3184,28
3185,72
3186,63
3187,94
3188,25
3189,90
3190,41
3191,50
3192,4
3193,27
3194,9
3195,27
3196,9
3197,74
3198,23
3199,91
3200,63
3201,34
3202,3
3203,84
3204,32
3205,25
3206,11
3207,90
3208,78
3209,8
3210,6
3211,99
3212,5
3213,16
3214,95
3215,4
3216,10
3217,92
3218,81
3219,73
3220,86
3221,32
3222,86
3223,1
3224,29
3225,84
3226,38
3227,86
3228,67
3229,98
3230,7
3231,28
3232,99
3233,13
3234,39
3235,77
3236,2
3237,6
3238,46
3239,20
3240,72
3241,19
3242,6
3243,37
3244,21
3245,86
3246,70
3247,15
3248,88
3249,62
3250,58
3251,52
3252,0
3253,39
3254,11
3255,87
3256,18
3257,47
3258,38
3259,15
3260,76
3261,85
3262,91
3263,25
3264,97
3265,0
3266,10
3267,17
3268,10
3269,41
3270,81
3271,97
3272,56
3273,59
3274,49
3275,59
3276,81
3277,82
3278,80
3279,66
3280,87
3281,0
3282,57
3283,83
3284,52
3285,53
3286,17
3287,50
3288,86
3289,6
3290,62
3291,92
3292,45
3293,9
3294,94
3295,95
3296,30
3297,92
3298,99
3299,50
3300,60
3301,61
3302,86
3303,93
3304,61
3305,99
3306,57
3307,51
3308,73
3309,52
3310,15
3311,70
3312,70
3313,26
3314,64
3315,72
3316,36
3317,69
3318,47
3319,62
3320,24
3321,59
3322,49
3323,86
3324,55
3325,100
3326,92
3327,54
3328,6
3329,63
3330,26
3331,76
3332,55
3333,63
3334,25
3335,37
3336,78
3337,59
3338,22
3339,68
3340,11
3341,9
3342,87
3343,4
3344,11
3345,23
3346,27
3347,90
3348,48
3349,80
3350,25
3351,8
3352,69
3353,14
3354,41
3355,51
3356,18
3357,16
3358,23
3359,39
3360,82
3361,49
3362,30
3363,12
3364,56
3365,79
3366,96
3367,95
3368,1
3369,98
3370,93
3371,13
3372,61
3373,92
3374,94
3375,90
3376,44
3377,61
3378,57
3379,89
3380,66
3381,3
3382,99
3383,92
3384,98
3385,71
3386,19
3387,77
3388,92
3389,70
3390,13
3391,10
3392,58
3393,75
3394,91
3395,55
3396,53
3397,38
3398,92
3399,97
3400,23
3401,98
3402,42
3403,7
3404,24
3405,9
3406,33
3407,87
3408,8
3409,38
3410,1
3411,3
3412,12
3413,88
3414,51
3415,31
3416,33
3417,56
3418,90
3419,38
3420,83
3421,33
3422,73
3423,80
3424,44
3425,16
3426,43
3427,7
3428,34
3429,52
3430,33
3431,14
3432,1
3433,62
3434,60
3435,17
3436,73
3437,14
3438,80
3439,51
3440,24
3441,21
3442,10
3443,42
3444,52
3445,77
3446,23
3447,82
3448,39
3449,5
3450,55
3451,43
3452,54
3453,56
3454,76
3455,49
3456,94
3457,24
3458,14
3459,81
3460,66
3461,32
3462,42
3463,59
3464,81
3465,20
3466,4
3467,84
3468,61
3469,84
3470,74
3471,80
3472,25
3473,12
3474,93
3475,64
3476,0
3477,74
3478,78
3479,55
3480,34
3481,96
3482,10
3483,19
3484,2
3485,83
3486,37
3487,85
3488,85
3489,96
3490,98
3491,93
3492,33
3493,31
3494,9
3495,55
3496,98
3497,15
3498,57
3499,61
3500,99
3501,71
3502,61
3503,61
3504,26
3505,22
3506,30
3507,7
3508,90
3509,36
3510,11
3511,18
3512,86
3513,40
3514,68
3515,91
3516,32
3517,19
3518,83
3519,92
3520,98
3521,79
3522,48
3523,37
3524,59
3525,56
3526,68
3527,27
3528,9
3529,19
3530,67
3531,82
3532,28
3533,82
3534,83
3535,81
3536,48
3537,97
3538,85
3539,94
3540,73
3541,75
3542,72
3543,19
3544,100
3545,96
3546,69
3547,7
3548,10
3549,90
3550,95
3551,52
3552,46
3553,2
3554,78
3555,71
3556,14
3557,50
3558,88
3559,49
3560,9
3561,27
3562,14
3563,47
3564,79
3565,95
3566,74
3567,12
3568,72
3569,76
3570,67
3571,48
3572,49
3573,24
3574,7
3575,67
3576,0
3577,92
3578,44
3579,24
3580,15
3581,45
3582,0
3583,73
3584,53
3585,46
3586,36
3587,97
3588,89
3589,46
3590,100
3591,34
3592,57
3593,73
3594,97
3595,77
3596,17
3597,56
3598,56
3599,88
3600,86
3601,10
3602,92
3603,99
3604,11
3605,33
3606,65
3607,39
3608,60
3609,67
3610,71
3611,57
3612,1
3613,26
3614,92
3615,22
3616,54
3617,27
3618,54
3619,53
3620,86
3621,26
3622,63
3623,52
3624,24
3625,87
3626,11
3627,17
3628,80
3629,32
3630,31
3631,51
3632,29
3633,65
3634,76
3635,57
3636,10
3637,69
3638,59
3639,88
3640,50
3641,34
3642,69
3643,45
3644,76
3645,35
3646,47
3647,82
3648,74
3649,77
3650,0
3651,53
3652,61
3653,44
3654,57
3655,70
3656,48
3657,60
3658,28
3659,42
3660,4
3661,92
3662,33
3663,11
3664,1
3665,58
3666,65
3667,86
3668,11
3669,48
3670,64
3671,80
3672,9
3673,80
3674,74
3675,69
3676,66
3677,37
3678,6
3679,13
3680,94
3681,54
3682,24
3683,42
3684,88
3685,52
3686,52
3687,35
3688,75
3689,38
3690,78
3691,56
3692,40
3693,70
3694,42
3695,93
3696,20
3697,90
3698,3
3699,98
3700,79
3701,6
3702,23
3703,73
3704,100
3705,87
3706,35
3707,62
3708,44
3709,46
3710,94
3711,36
3712,65
3713,17
3714,88
3715,71
3716,6
3717,4
3718,38
3719,55
3720,41
3721,95
3722,12
3723,0
3724,67
3725,45
3726,90
3727,17
3728,68
3729,65
3730,85
3731,13
3732,30
3733,51
3734,86
3735,69
3736,75
3737,85
3738,0
3739,42
3740,69
3741,99
3742,98
3743,96
3744,68
3745,9
3746,93
3747,19
3748,60
3749,93
3750,78
3751,89
3752,78
3753,92
3754,89
3755,66
3756,81
3757,95
3758,13
3759,83
3760,4
3761,79
3762,96
3763,14
3764,46
3765,32
3766,70
3767,35
3768,13
3769,89
3770,87
3771,50
3772,55
3773,67
3774,67
3775,53
3776,8
3777,25
3778,27
3779,8
3780,14
3781,17
3782,56
3783,76
3784,51
3785,91
3786,27
3787,26
3788,47
3789,50
3790,60
3791,10
3792,86
3793,34
3794,95
3795,68
3796,8
3797,71
3798,78
3799,60
3800,80
3801,45
3802,94
3803,39
3804,20
3805,54
3806,10
3807,65
3808,26
3809,19
3810,86
3811,51
3812,35
3813,80
3814,84
3815,69
3816,9
3817,57
3818,23
3819,10
3820,19
3821,19
3822,90
3823,78
3824,17
3825,16
3826,58
3827,0
3828,85
3829,57
3830,42
3831,74
3832,36
3833,30
3834,93
3835,8
3836,26
3837,23
3838,90
3839,20
3840,61
3841,78
3842,42
3843,55
3844,78
3845,21
3846,83
3847,100
3848,71
3849,31
3850,72
3851,59
3852,69
3853,33
3854,93
3855,96
3856,63
3857,12
3858,92
3859,43
3860,26
3861,0
3862,25
3863,32
3864,55
3865,36
3866,55
3867,14
3868,68
3869,13
3870,65
3871,54
3872,63
3873,37
3874,36
3875,76
3876,5
3877,66
3878,58
3879,25
3880,2
3881,14
3882,18
3883,69
3884,92
3885,2
3886,22
3887,84
3888,91
3889,89
3890,71
3891,14
3892,74
3893,47
3894,16
3895,53
3896,79
3897,40
3898,48
3899,78
3900,64
3901,95
3902,18
3903,65
3904,67
3905,48
3906,90
3907,0
3908,87
3909,79
3910,68
3911,75
3912,93
3913,79
3914,30
3915,37
3916,92
3917,42
3918,89
3919,23
3920,18
3921,79
3922,19
3923,55
3924,3
3925,88
3926,8
3927,35
3928,89
3929,81
3930,38
3931,83
3932,72
3933,34
3934,12
3935,48
3936,37
3937,41
3938,79
3939,41
3940,63
3941,72
3942,54
3943,50
3944,33
3945,42
3946,76
3947,93
3948,79
3949,65
3950,84
3951,82
3952,53
3953,86
3954,80
3955,5
3956,0
3957,47
3958,38
3959,12
3960,7
3961,11
3962,52
3963,29
3964,87
3965,45
3966,28
3967,5
3968,38
3969,28
3970,33
3971,39
3972,51
3973,19
3974,32
3975,68
3976,37
3977,97
3978,90
3979,45
3980,76
3981,52
3982,64
3983,46
3984,79
3985,34
3986,85
3987,59
3988,99
3989,5
3990,42
3991,39
3992,80
3993,69
3994,14
3995,35
3996,8
3997,4
3998,5
3999,88
4000,96
4001,15
4002,28
4003,33
4004,46
4005,50
4006,89
4007,71
4008,28
4009,34
4010,83
4011,68
4012,64
4013,97
4014,45
4015,20
4016,60
4017,96
4018,44
4019,46
4020,87
4021,21
4022,36
4023,54
4024,97
4025,43
4026,97
4027,36
4028,99
4029,42
4030,41
4031,55
4032,42
4033,90
4034,88
4035,0
4036,6
4037,74
4038,39
4039,10
4040,24
4041,75
4042,83
4043,82
4044,89
4045,34
4046,29
4047,45
4048,85
4049,95
4050,15
4051,12
4052,13
4053,95
4054,99
4055,59
4056,36
4057,21
4058,16
4059,70
4060,8
4061,70
4062,38
4063,37
4064,79
4065,62
4066,37
4067,22
4068,78
4069,48
4070,37
4071,87
4072,11
4073,90
4074,9
4075,14
4076,72
4077,76
4078,1
4079,77
4080,46
4081,32
4082,35
4083,63
4084,78
4085,56
4086,26
4087,82
4088,64
4089,47
4090,5
4091,14
4092,22
4093,80
4094,53
4095,60
4096,34
4097,35
4098,60
4099,71
4100,78
4101,16
4102,67
4103,100
4104,26
4105,23
4106,3
4107,61
4108,74
4109,54
4110,89
4111,32
4112,96
4113,98
4114,19
4115,44
4116,62
4117,87
4118,28
4119,54
4120,7
4121,64
4122,58
4123,75
4124,80
4125,79
4126,44
4127,37
4128,47
4129,15
4130,33
4131,43
4132,47
4133,82
4134,49
4135,90
4136,79
4137,76
4138,57
4139,96
4140,73
4141,60
4142,2
4143,30
4144,33
4145,8
4146,25
4147,10
4148,49
4149,40
4150,51
4151,17
4152,71
4153,92
4154,56
4155,94
4156,43
4157,26
4158,78
4159,77
4160,93
4161,19
4162,92
4163,43
4164,53
4165,97
4166,19
4167,8
4168,54
4169,95
4170,14
4171,29
4172,23
4173,43
4174,13
4175,24
4176,66
4177,59
4178,90
4179,49
4180,98
4181,75
4182,2
4183,82
4184,29
4185,65
4186,22
4187,59
4188,84
4189,91
4190,44
4191,14
4192,91
4193,23
4194,76
4195,55
4196,65
4197,54
4198,69
4199,60
4200,61
4201,62
4202,19
4203,11
4204,99
4205,59
4206,11
4207,80
4208,8
4209,26
4210,13
4211,84
4212,2
4213,80
4214,22
4215,57
4216,99
4217,91
4218,76
4219,59
4220,37
4221,77
4222,88
4223,75
4224,19
4225,9
4226,16
4227,9
4228,24
4229,99
4230,31
4231,28
4232,58
4233,63
4234,76
4235,31
4236,48
4237,38
4238,41
4239,66
4240,95
4241,21
4242,63
4243,0
4244,10
4245,81
4246,65
4247,28
4248,22
4249,24
4250,77
4251,98
4252,48
4253,77
4254,31
4255,77
4256,49
4257,47
4258,39
4259,99
4260,89
4261,17
4262,28
4263,43
4264,100
4265,28
4266,25
4267,90
4268,16
4269,35
4270,69
4271,59
4272,24
4273,6
4274,98
4275,39
4276,57
4277,49
4278,49
4279,42
4280,64
4281,77
4282,84
4283,14
4284,0
4285,21
4286,8
4287,5
4288,17
4289,39
4290,11
4291,1
4292,41
4293,41
4294,91
4295,47
4296,21
4297,2
4298,19
4299,67
4300,88
4301,60
4302,83
4303,2
4304,60
4305,62
4306,61
4307,15
4308,96
4309,26
4310,34
4311,52
4312,68
4313,74
4314,80
4315,17
4316,81
4317,100
4318,16
4319,22
4320,73
4321,9
4322,70
4323,94
4324,15
4325,79
4326,47
4327,74
4328,3
4329,65
4330,41
4331,35
4332,79
4333,70
4334,4
4335,66
4336,5
4337,45
4338,49
4339,90
4340,62
4341,46
4342,95
4343,93
4344,89
4345,24
4346,58
4347,62
4348,95
4349,27
4350,16
4351,100
4352,84
4353,61
4354,83
4355,15
4356,48
4357,3
4358,53
4359,33
4360,62
4361,27
4362,44
4363,88
4364,72
4365,32
4366,6
4367,83
4368,58
4369,70
4370,27
4371,97
4372,60
4373,33
4374,14
4375,42
4376,38
4377,7
4378,78
4379,13
4380,70
4381,21
4382,0
4383,79
4384,23
4385,69
4386,44
4387,31
4388,34
4389,65
4390,57
4391,95
4392,35
4393,55
4394,21
4395,61
4396,32
4397,30
4398,50
4399,6
4400,32
4401,91
4402,43
4403,53
4404,88
4405,35
4406,83
4407,79
4408,13
4409,100
4410,99
4411,37
4412,32
4413,40
4414,50
4415,3
4416,38
4417,31
4418,30
4419,69
4420,2
4421,68
4422,27
4423,18
4424,86
4425,1
4426,75
4427,42
4428,23
4429,92
4430,75
4431,64
4432,60
4433,9
4434,24
4435,91
4436,93
4437,52
4438,49
4439,38
4440,20
4441,33
4442,35
4443,75
4444,42
4445,60
4446,98
4447,22
4448,46
4449,8
4450,36
4451,92
4452,24
4453,54
4454,74
4455,23
4456,24
4457,39
4458,2
4459,95
4460,23
4461,51
4462,44
4463,13
4464,92
4465,3
4466,96
4467,55
4468,67
4469,87
4470,25
4471,41
4472,74
4473,9
4474,85
4475,21
4476,30
4477,100
4478,70
4479,34
4480,5
4481,49
4482,71
4483,80
4484,43
4485,21
4486,83
4487,98
4488,78
4489,58
4490,40
4491,97
4492,45
4493,56
4494,12
4495,32
4496,1
4497,28
4498,45
4499,22
4500,94
4501,59
4502,88
4503,92
4504,39
4505,62
4506,22
4507,48
4508,39
4509,26
4510,1
4511,63
4512,76
4513,40
4514,88
4515,14
4516,94
4517,66
4518,91
4519,37
4520,27
4521,99
4522,40
4523,31
4524,68
4525,26
4526,87
4527,37
4528,76
4529,34
4530,50
4531,58
4532,55
4533,77
4534,33
4535,11
4536,21
4537,38
4538,85
4539,5
4540,91
4541,34
4542,52
4543,48
4544,61
4545,5
4546,92
4547,70
4548,11
4549,8
4550,69
4551,28
4552,86
4553,51
4554,92
4555,74
4556,31
4557,49
4558,83
4559,92
4560,0
4561,20
4562,30
4563,3
4564,69
4565,10
4566,80
4567,89
4568,56
4569,54
4570,38
4571,4
4572,88
4573,62
4574,80
4575,2
4576,92
4577,67
4578,53
4579,34
4580,67
4581,91
4582,50
4583,27
4584,97
4585,26
4586,32
4587,64
4588,95
4589,73
4590,36
4591,28
4592,2
4593,63
4594,71
4595,42
4596,20
4597,89
4598,41
4599,72
4600,95
4601,4
4602,35
4603,99
4604,9
4605,35
4606,99
4607,7
4608,38
4609,100
4610,56
4611,52
4612,87
4613,45
4614,97
4615,7
4616,44
4617,79
4618,24
4619,81
4620,64
4621,11
4622,25
4623,83
4624,61
4625,83
4626,74
4627,44
4628,89
4629,86
4630,41
4631,10
4632,15
4633,56
4634,22
4635,67
4636,12
4637,10
4638,71
4639,73
4640,3
4641,19
4642,33
4643,82
4644,85
4645,88
4646,96
4647,18
4648,79
4649,25
4650,46
4651,4
4652,48
4653,76
4654,53
4655,15
4656,27
4657,9
4658,14
4659,26
4660,26
4661,44
4662,13
4663,76
4664,10
4665,30
4666,95
4667,77
4668,4
4669,61
4670,89
4671,16
4672,75
4673,32
4674,27
4675,79
4676,18
4677,12
4678,19
4679,9
4680,69
4681,5
4682,20
4683,77
4684,21
4685,31
4686,17
4687,74
4688,22
4689,17
4690,34
4691,62
4692,78
4693,3
4694,61
4695,41
4696,60
4697,72
4698,24
4699,9
4700,98
4701,27
4702,2
4703,47
4704,2
4705,18
4706,2
4707,84
4708,6
4709,64
4710,98
4711,80
4712,84
4713,89
4714,90
4715,89
4716,32
4717,82
4718,67
4719,49
4720,98
4721,60
4722,71
4723,1
4724,4
4725,76
4726,71
4727,95
4728,77
4729,52
4730,41
4731,25
4732,1
4733,42
4734,63
4735,95
4736,37
4737,98
4738,16
4739,37
4740,84
4741,93
4742,64
4743,64
4744,39
4745,77
4746,20
4747,56
4748,19
4749,15
4750,72
4751,72
4752,13
4753,4
4754,44
4755,25
4756,60
4757,41
4758,39
4759,46
4760,79
4761,57
4762,14
4763,35
4764,29
4765,61
4766,76
4767,95
4768,2
4769,12
4770,42
4771,10
4772,32
4773,74
4774,29
4775,57
4776,82
4777,97
4778,95
4779,5
4780,11
4781,30
4782,31
4783,20
4784,47
4785,95
4786,42
4787,57
4788,57
4789,61
4790,20
4791,89
4792,46
4793,32
4794,70
4795,32
4796,16
4797,5
4798,27
4799,72
4800,85
4801,55
4802,33
4803,25
4804,99
4805,47
4806,9
4807,40
4808,82
4809,78
4810,70
4811,7
4812,35
4813,70
4814,46
4815,80
4816,83
4817,7
4818,10
4819,70
4820,69
4821,82
4822,94
4823,88
4824,79
4825,97
4826,70
4827,20
4828,94
4829,35
4830,90
4831,9
4832,59
4833,44
4834,75
4835,26
4836,62
4837,20
4838,98
4839,28
4840,58
4841,40
4842,26
4843,93
4844,72
4845,76
4846,95
4847,39
4848,8
4849,1
4850,43
4851,89
4852,5
4853,94
4854,17
4855,20
4856,74
4857,1
4858,55
4859,21
4860,98
4861,34
4862,59
4863,92
4864,63
4865,29
4866,70
4867,92
4868,17
4869,33
4870,77
4871,71
4872,55
4873,36
4874,58
4875,40
4876,18
4877,32
4878,82
4879,45
4880,14
4881,7
4882,46
4883,75
4884,75
4885,37
4886,0
4887,24
4888,17
4889,36
4890,0
4891,78
4892,91
4893,18
4894,93
4895,92
4896,49
4897,41
4898,34
4899,84
4900,94
4901,31
4902,15
4903,45
4904,8
4905,86
4906,0
4907,74
4908,36
4909,80
4910,55
4911,43
4912,77
4913,12
4914,82
4915,94
4916,78
4917,5
4918,22
4919,34
4920,65
4921,84
4922,48
4923,53
4924,12
4925,45
4926,85
4927,38
4928,18
4929,83
4930,68
4931,71
4932,89
4933,36
4934,75
4935,30
4936,38
4937,72
4938,69
4939,51
4940,14
4941,48
4942,47
4943,27
4944,96
4945,7
4946,97
4947,81
4948,6
4949,53
4950,55
4951,31
4952,85
4953,94
4954,58
4955,3
4956,27
4957,100
4958,87
4959,14
4960,21
4961,44
4962,80
4963,15
4964,19
4965,19
4966,69
4967,36
4968,84
4969,12
4970,21
4971,17
4972,45
4973,37
4974,95
4975,37
4976,87
4977,74
4978,8
4979,31
4980,67
4981,96
4982,71
4983,57
4984,32
4985,0
4986,32
4987,96
4988,6
4989,67
4990,73
4991,2
4992,26
4993,75
4994,39
4995,21
4996,10
4997,27
4998,36
4999,34
5000,4
5001,71
5002,16
5003,25
5004,54
5005,42
5006,94
5007,47
5008,31
5009,99
5010,30
5011,50
5012,90
5013,73
5014,74
5015,6
5016,31
5017,70
5018,47
5019,80
5020,71
5021,56
5022,80
5023,29
5024,51
5025,69
5026,81
5027,34
5028,4
5029,40
5030,87
5031,7
5032,47
5033,83
5034,97
5035,74
5036,44
5037,81
5038,42
5039,29
5040,60
5041,36
5042,19
5043,19
5044,76
5045,37
5046,92
5047,67
5048,48
5049,1
5050,71
5051,69
5052,53
5053,95
5054,3
5055,44
5056,27
5057,26
5058,71
5059,58
5060,17
5061,0
5062,63
5063,13
5064,60
5065,57
5066,48
5067,65
5068,23
5069,41
5070,30
5071,1
5072,39
5073,89
5074,39
5075,3
5076,89
5077,40
5078,6
5079,5
5080,28
5081,67
5082,89
5083,49
5084,92
5085,66
5086,7
5087,26
5088,91
5089,76
5090,9
5091,5
5092,41
5093,5
5094,93
5095,55
5096,59
5097,20
5098,95
5099,29
5100,76
5101,52
5102,87
5103,81
5104,68
5105,57
5106,22
5107,84
5108,93
5109,22
5110,17
5111,76
5112,97
5113,48
5114,83
5115,74
5116,48
5117,74
5118,84
5119,40
5120,98
5121,84
5122,26
5123,70
5124,43
5125,81
5126,93
5127,48
5128,25
5129,37
5130,38
5131,91
5132,80
5133,97
5134,53
5135,81
5136,88
5137,3
5138,72
5139,30
5140,43
5141,77
5142,88
5143,64
5144,13
5145,87
5146,7
5147,98
5148,7
5149,75
5150,49
5151,78
5152,17
5153,85
5154,100
5155,5
5156,70
5157,81
5158,63
5159,87
5160,22
5161,78
5162,40
5163,75
5164,26
5165,94
5166,41
5167,33
5168,53
5169,21
5170,50
5171,81
5172,2
5173,44
