学号,成绩
2998,76
2999,37
3000,90
3001,32
3002,57
3003,57
3004,67
3005,27
3006,31
3007,14
3008,46
3009,2
3010,17
3011,27
3012,57
3013,33
3014,72
3015,88
3016,26
3017,82
3018,82
3019,22
3020,90
3021,18
3022,68
3023,43
3024,54
3025,11
3026,97
3027,92
3028,13
3029,62
3030,18
3031,99
3032,43
3033,67
3034,45
3035,52
3036,33
3037,2
3038,37
3039,51
3040,36
3041,29
3042,70
3043,80
3044,98
3045,84
3046,59
3047,78
3048,88
3049,90
3050,62
3051,54
3052,23
3053,68
3054,26
3055,29
3056,63
3057,72
3058,46
3059,92
3060,47
3061,32
3062,45
3063,27
3064,54
3065,83
3066,32
3067,36
3068,52
3069,1
3070,71
3071,66
3072,43
3073,61
3074,26
3075,24
3076,76
3077,46
3078,33
3079,91
3080,68
3081,51
3082,0
3083,90
3084,37
3085,34
3086,0
3087,38
3088,67
3089,15
3090,40
3091,69
3092,94
3093,40
3094,65
3095,16
3096,1
3097,0
3098,31
3099,75
3100,25
3101,54
3102,97
3103,8
3104,17
3105,32
3106,19
3107,87
3108,62
3109,22
3110,61
3111,76
3112,11
3113,47
3114,21
3115,43
3116,89
3117,98
3118,31
3119,91
3120,4
3121,75
3122,93
3123,4
3124,35
3125,90
3126,99
3127,86
3128,30
3129,93
3130,100
3131,13
3132,38
3133,62
3134,47
3135,98
3136,13
3137,21
3138,12
3139,71
3140,69
3141,82
3142,45
3143,42
3144,61
3145,31
3146,53
3147,81
3148,16
3149,37
3150,13
3151,77
3152,44
3153,30
3154,62
3155,71
3156,8
3157,12
3158,24
3159,39
3160,1
3161,50
3162,37
3163,59
3164,69
3165,13
3166,63
3167,67
3168,3
3169,43
3170,24
3171,23
3172,58
3173,35
3174,34
3175,51
3176,92
3177,75
3178,42
3179,0
3180,2
3181,86
3182,84
3183,24
3184,6
3185,4
3186,98
3187,43
3188,12
3189,49
3190,67
3191,8
3192,23
3193,32
3194,28
3195,29
3196,8
3197,8
3198,17
3199,38
3200,22
3201,14
3202,93
3203,10
3204,68
3205,72
3206,9
3207,45
3208,46
3209,68
3210,27
3211,36
3212,96
3213,66
3214,17
3215,90
3216,92
3217,33
3218,85
3219,93
3220,22
3221,82
3222,35
3223,82
3224,65
3225,95
3226,21
3227,12
3228,87
3229,84
3230,33
3231,13
3232,19
3233,77
3234,100
3235,55
3236,43
3237,30
3238,10
3239,63
3240,96
3241,75
3242,100
3243,45
3244,75
3245,16
3246,5
3247,37
3248,41
3249,11
3250,73
3251,54
3252,30
3253,44
3254,11
3255,27
3256,35
3257,24
3258,32
3259,64
3260,69
3261,51
3262,75
3263,13
3264,68
3265,65
3266,38
3267,45
3268,93
3269,48
3270,21
3271,33
3272,47
3273,6
3274,33
3275,2
3276,100
3277,49
3278,88
3279,80
3280,96
3281,82
3282,32
3283,15
3284,89
3285,7
3286,17
3287,94
3288,92
3289,46
3290,17
3291,96
3292,13
3293,39
3294,36
3295,47
3296,91
3297,43
3298,92
3299,63
3300,43
3301,13
3302,81
3303,64
3304,14
3305,93
3306,94
3307,32
3308,39
3309,54
3310,49
3311,47
3312,81
3313,76
3314,38
3315,5
3316,9
3317,53
3318,45
3319,40
3320,19
3321,71
3322,64
3323,51
3324,92
3325,87
3326,60
3327,96
3328,78
3329,23
3330,44
3331,64
3332,37
3333,0
3334,10
3335,78
3336,14
3337,37
3338,8
3339,61
3340,56
3341,41
3342,74
3343,39
3344,23
3345,58
3346,8
3347,61
3348,7
3349,78
3350,4
3351,81
3352,49
3353,53
3354,67
3355,24
3356,78
3357,63
3358,81
3359,78
3360,30
3361,82
3362,91
3363,99
3364,91
3365,27
3366,4
3367,48
3368,90
3369,5
3370,69
3371,95
3372,47
3373,36
3374,8
3375,53
3376,14
3377,46
3378,66
3379,62
3380,70
3381,31
3382,97
3383,58
3384,76
3385,10
3386,42
3387,98
3388,78
3389,67
3390,24
3391,54
3392,87
3393,49
3394,57
3395,50
3396,49
3397,86
3398,12
3399,47
3400,44
3401,58
3402,98
3403,29
3404,23
3405,33
3406,70
3407,71
3408,0
3409,1
3410,10
3411,48
3412,51
3413,93
3414,31
3415,87
3416,94
3417,64
3418,68
3419,82
3420,29
3421,30
3422,42
3423,55
3424,62
3425,35
3426,55
3427,54
3428,20
3429,41
3430,19
3431,52
3432,72
3433,66
3434,94
3435,69
3436,33
3437,55
3438,24
3439,25
3440,59
3441,21
3442,57
3443,20
3444,28
3445,0
3446,8
3447,96
3448,80
3449,13
3450,95
3451,77
3452,94
3453,19
3454,15
3455,74
3456,51
3457,22
3458,58
3459,35
3460,6
3461,57
3462,31
3463,82
3464,73
3465,55
3466,24
3467,73
3468,39
3469,27
3470,27
3471,16
3472,64
3473,10
3474,91
3475,30
3476,58
3477,75
3478,55
3479,60
3480,51
3481,74
3482,42
3483,49
3484,53
3485,26
3486,79
3487,44
3488,50
3489,7
3490,83
3491,78
3492,87
3493,57
3494,31
3495,57
3496,50
3497,40
3498,3
3499,0
3500,42
3501,72
3502,25
3503,29
3504,46
3505,96
3506,59
3507,21
3508,64
3509,7
3510,81
3511,59
3512,17
3513,90
3514,19
3515,45
3516,37
3517,12
3518,40
3519,25
3520,64
3521,72
3522,100
3523,8
3524,57
3525,98
3526,9
3527,40
3528,31
3529,75
3530,63
3531,76
3532,0
3533,45
3534,75
3535,83
3536,39
3537,20
3538,40
3539,74
3540,27
3541,70
3542,73
3543,35
3544,99
3545,8
3546,22
3547,62
3548,80
3549,39
3550,4
3551,24
3552,36
3553,43
3554,2
3555,8
3556,18
3557,26
3558,10
3559,77
3560,9
3561,85
3562,68
3563,52
3564,21
3565,78
3566,28
3567,75
3568,54
3569,71
3570,60
3571,34
3572,46
3573,46
3574,32
3575,27
3576,54
3577,84
3578,11
3579,10
3580,9
3581,84
3582,65
3583,43
3584,19
3585,92
3586,21
3587,32
3588,60
3589,90
3590,56
3591,2
3592,5
3593,36
3594,11
3595,21
3596,54
3597,15
3598,85
3599,99
3600,64
3601,64
3602,8
3603,17
3604,42
3605,55
3606,77
3607,8
3608,80
3609,87
3610,64
3611,65
3612,67
3613,16
3614,91
3615,3
3616,92
3617,43
3618,74
3619,3
3620,69
3621,66
3622,34
3623,24
3624,21
3625,93
3626,17
3627,38
3628,95
3629,37
3630,12
3631,50
3632,44
3633,82
3634,24
3635,91
3636,27
3637,2
3638,53
3639,40
3640,68
3641,57
3642,31
3643,82
3644,48
3645,59
3646,33
3647,43
3648,100
3649,22
3650,64
3651,54
3652,55
3653,96
3654,84
3655,44
3656,49
3657,76
3658,56
3659,19
3660,10
3661,90
3662,5
3663,98
3664,29
3665,97
3666,83
3667,28
3668,76
3669,91
3670,58
3671,11
3672,45
3673,88
3674,77
3675,29
3676,53
3677,78
3678,51
3679,38
3680,49
3681,80
3682,74
3683,33
3684,9
3685,96
3686,45
3687,0
3688,25
3689,22
3690,33
3691,88
3692,24
3693,5
3694,66
3695,70
3696,34
3697,63
3698,81
3699,57
3700,8
3701,50
3702,6
3703,48
3704,30
3705,45
3706,12
3707,89
3708,51
3709,62
3710,77
3711,10
3712,80
3713,28
3714,82
3715,34
3716,21
3717,86
3718,100
3719,37
3720,33
3721,54
3722,25
3723,61
3724,43
3725,13
3726,83
3727,89
3728,15
3729,33
3730,46
3731,87
3732,29
3733,17
3734,72
3735,81
3736,78
3737,85
3738,14
3739,2
3740,25
3741,83
3742,65
3743,42
3744,59
3745,25
3746,47
3747,19
3748,49
3749,21
3750,95
3751,92
3752,26
3753,23
3754,25
3755,50
3756,27
3757,59
3758,93
3759,11
3760,53
3761,17
3762,65
3763,40
3764,79
3765,74
3766,24
3767,21
3768,14
3769,2
3770,54
3771,13
3772,4
3773,62
3774,76
3775,87
3776,1
3777,98
3778,81
3779,21
3780,12
3781,88
3782,91
3783,3
3784,89
3785,88
3786,18
3787,73
3788,55
3789,53
3790,6
3791,18
3792,65
3793,17
3794,80
3795,44
3796,91
3797,95
3798,100
3799,6
3800,24
3801,18
3802,75
3803,96
3804,99
3805,77
3806,43
3807,46
3808,53
3809,12
3810,61
3811,17
3812,14
3813,35
3814,47
3815,57
3816,44
3817,73
3818,71
3819,36
3820,69
3821,20
3822,71
3823,78
3824,68
3825,5
3826,61
3827,14
3828,27
3829,0
3830,49
3831,72
3832,85
3833,95
3834,16
3835,81
3836,27
3837,63
3838,32
3839,72
3840,4
3841,58
3842,69
3843,91
3844,55
3845,53
3846,7
3847,93
3848,82
3849,78
3850,73
3851,36
3852,47
3853,60
3854,91
3855,38
3856,25
3857,19
3858,20
3859,84
3860,77
3861,29
3862,1
3863,62
3864,28
3865,92
3866,44
3867,43
3868,66
3869,27
3870,95
3871,57
3872,95
3873,28
3874,30
3875,55
3876,74
3877,86
3878,47
3879,36
3880,75
3881,7
3882,67
3883,71
3884,62
3885,90
3886,38
3887,91
3888,89
3889,19
3890,65
3891,58
3892,5
3893,67
3894,64
3895,99
3896,18
3897,36
3898,37
3899,39
3900,50
3901,9
3902,41
3903,57
3904,3
3905,19
3906,10
3907,21
3908,20
3909,36
3910,99
3911,32
3912,30
3913,41
3914,33
3915,98
3916,20
3917,31
3918,68
3919,14
3920,16
3921,64
3922,23
3923,47
3924,84
3925,41
3926,27
3927,93
3928,75
3929,5
3930,25
3931,100
3932,84
3933,11
3934,43
3935,7
3936,87
3937,41
3938,38
3939,45
3940,65
3941,18
3942,74
3943,90
3944,37
3945,57
3946,55
3947,67
3948,15
3949,3
3950,66
3951,87
3952,59
3953,29
3954,91
3955,5
3956,61
3957,9
3958,42
3959,55
3960,19
3961,57
3962,81
3963,76
3964,33
3965,18
3966,50
3967,98
3968,87
3969,53
3970,76
3971,87
3972,44
3973,79
3974,16
3975,43
3976,29
3977,93
3978,24
3979,77
3980,64
3981,16
3982,14
3983,17
3984,17
3985,66
3986,3
3987,22
3988,50
3989,78
3990,76
3991,38
3992,36
3993,20
3994,22
3995,2
3996,20
3997,46
3998,31
3999,15
4000,24
4001,96
4002,40
4003,36
4004,6
4005,29
4006,20
4007,49
4008,85
4009,89
4010,11
4011,8
4012,32
4013,61
4014,9
4015,13
4016,21
4017,70
4018,25
4019,9
4020,34
4021,93
4022,63
4023,17
4024,9
4025,42
4026,36
4027,51
4028,34
4029,64
4030,26
4031,30
4032,37
4033,27
4034,49
4035,35
4036,97
4037,82
4038,4
4039,36
4040,18
4041,31
4042,33
4043,87
4044,92
4045,32
4046,57
4047,62
4048,55
4049,54
4050,93
4051,60
4052,8
4053,39
4054,77
4055,12
4056,58
4057,28
4058,29
4059,6
4060,62
4061,80
4062,37
4063,47
4064,38
4065,54
4066,23
4067,76
4068,96
4069,82
4070,32
4071,31
4072,61
4073,77
4074,89
4075,19
4076,40
4077,29
4078,36
4079,39
4080,91
4081,88
4082,17
4083,37
4084,4
4085,13
4086,4
4087,49
4088,85
4089,2
4090,9
4091,44
4092,56
4093,68
4094,45
4095,39
4096,92
4097,26
4098,13
4099,86
4100,66
4101,62
4102,54
4103,99
4104,37
4105,63
4106,57
4107,15
4108,91
4109,82
4110,42
4111,7
4112,56
4113,43
4114,28
4115,39
4116,65
4117,9
4118,70
4119,38
4120,27
4121,38
4122,24
4123,49
4124,65
4125,11
4126,38
4127,3
4128,42
4129,26
4130,36
4131,15
4132,90
4133,56
4134,7
4135,75
4136,20
4137,5
4138,38
4139,19
4140,66
4141,11
4142,89
4143,73
4144,88
4145,84
4146,93
4147,64
4148,85
4149,66
4150,86
4151,16
4152,42
4153,78
4154,55
4155,56
4156,69
4157,10
4158,15
4159,100
4160,6
4161,11
4162,24
4163,55
4164,11
4165,71
4166,7
4167,3
4168,84
4169,14
4170,48
4171,36
4172,71
4173,91
4174,0
4175,11
4176,8
4177,90
4178,83
4179,76
4180,86
4181,11
4182,44
4183,43
4184,52
4185,89
4186,97
4187,10
4188,89
4189,35
4190,15
4191,6
4192,59
4193,50
4194,71
4195,16
4196,53
4197,11
4198,40
4199,46
4200,99
4201,1
4202,69
4203,64
4204,82
4205,33
4206,15
4207,73
4208,61
4209,45
4210,89
4211,27
4212,16
4213,51
4214,33
4215,13
4216,31
4217,11
4218,99
4219,38
4220,4
4221,80
4222,47
4223,90
4224,42
4225,47
4226,97
4227,26
4228,29
4229,84
4230,48
4231,48
4232,71
4233,10
4234,73
4235,70
4236,80
4237,55
4238,58
4239,58
4240,99
4241,21
4242,72
4243,67
4244,0
4245,100
4246,26
4247,59
4248,92
4249,5
4250,41
4251,90
4252,8
4253,90
4254,31
4255,59
4256,10
4257,54
4258,34
4259,30
4260,73
4261,32
4262,33
4263,57
4264,93
4265,79
4266,100
4267,70
4268,61
4269,37
4270,5
4271,17
4272,96
4273,37
4274,79
4275,86
4276,57
4277,14
4278,24
4279,62
4280,69
4281,72
4282,75
4283,58
4284,49
4285,16
4286,2
4287,33
4288,43
4289,95
4290,3
4291,3
4292,2
4293,98
4294,75
4295,52
4296,5
4297,89
4298,2
4299,19
4300,72
4301,33
4302,16
4303,23
4304,38
4305,19
4306,67
4307,77
4308,36
4309,68
4310,61
4311,79
4312,40
4313,53
4314,87
4315,87
4316,83
4317,5
4318,69
4319,33
4320,54
4321,70
4322,34
4323,20
4324,72
4325,27
4326,79
4327,51
4328,57
4329,42
4330,65
4331,52
4332,97
4333,21
4334,52
4335,44
4336,30
4337,83
4338,79
4339,55
4340,89
4341,31
4342,75
4343,41
4344,68
4345,59
4346,26
4347,32
4348,89
4349,37
4350,16
4351,37
4352,95
4353,48
4354,53
4355,91
4356,10
4357,72
4358,68
4359,21
4360,80
4361,20
4362,43
4363,1
4364,83
4365,12
4366,73
4367,90
4368,20
4369,3
4370,19
4371,42
4372,1
4373,78
4374,83
4375,33
4376,83
4377,70
4378,32
4379,81
4380,85
4381,37
4382,87
4383,71
4384,74
4385,12
4386,42
4387,68
4388,9
4389,64
4390,37
4391,24
4392,1
4393,57
4394,19
4395,37
4396,1
4397,37
4398,90
4399,16
4400,28
4401,64
4402,71
4403,99
4404,16
4405,92
4406,12
4407,61
4408,88
4409,80
4410,93
4411,37
4412,90
4413,33
4414,56
4415,44
4416,45
4417,52
4418,20
4419,25
4420,91
4421,64
4422,55
4423,31
4424,67
4425,5
4426,88
4427,25
4428,7
4429,30
4430,95
4431,97
4432,57
4433,51
4434,34
4435,49
4436,15
4437,75
4438,91
4439,47
4440,81
4441,58
4442,86
4443,79
4444,44
4445,50
4446,77
4447,66
4448,54
4449,8
4450,50
4451,73
4452,12
4453,36
4454,32
4455,56
4456,96
4457,40
4458,66
4459,43
4460,17
4461,52
4462,38
4463,4
4464,88
4465,42
4466,10
4467,47
4468,24
4469,82
4470,26
4471,94
4472,62
4473,86
4474,30
4475,25
4476,62
4477,41
4478,96
4479,37
4480,98
4481,92
4482,98
4483,89
4484,53
4485,55
4486,29
4487,79
4488,57
4489,71
4490,72
4491,7
4492,91
4493,40
4494,46
4495,91
4496,80
4497,85
4498,57
4499,43
4500,41
4501,22
4502,63
4503,61
4504,88
4505,98
4506,85
4507,72
4508,53
4509,66
4510,1
4511,63
4512,38
4513,55
4514,42
4515,100
4516,38
4517,0
4518,68
4519,86
4520,76
4521,28
4522,5
4523,37
4524,26
4525,72
4526,26
4527,17
4528,8
4529,30
4530,61
4531,81
4532,78
4533,51
4534,91
4535,53
4536,73
4537,36
4538,46
4539,48
4540,69
4541,54
4542,1
4543,27
4544,73
4545,67
4546,80
4547,25
4548,99
4549,7
4550,51
4551,46
4552,24
4553,98
4554,16
4555,47
4556,32
4557,58
4558,0
4559,60
4560,78
4561,52
4562,85
4563,0
4564,78
4565,88
4566,37
4567,42
4568,6
4569,73
4570,78
4571,87
4572,62
4573,26
4574,31
4575,10
4576,51
4577,85
4578,31
4579,39
4580,88
4581,100
4582,77
4583,93
4584,93
4585,77
4586,17
4587,16
4588,41
4589,42
4590,24
4591,35
4592,100
4593,19
4594,97
4595,92
4596,53
4597,2
4598,13
4599,19
4600,18
4601,23
4602,67
4603,5
4604,54
4605,66
4606,56
4607,40
4608,6
4609,6
4610,23
4611,0
4612,91
4613,84
4614,30
4615,54
4616,54
4617,5
4618,13
4619,78
4620,42
4621,83
4622,40
4623,100
4624,1
4625,80
4626,4
4627,23
4628,34
4629,15
4630,38
4631,64
4632,61
4633,22
4634,66
4635,18
4636,16
4637,26
4638,37
4639,62
4640,58
4641,55
4642,69
4643,58
4644,87
4645,53
4646,92
4647,2
4648,20
4649,19
4650,24
4651,54
4652,9
4653,4
4654,36
4655,13
4656,14
4657,7
4658,96
4659,9
4660,20
4661,91
4662,12
4663,91
4664,91
4665,83
4666,99
4667,97
4668,52
4669,21
4670,2
4671,33
4672,12
4673,49
4674,10
4675,40
4676,100
4677,66
4678,68
4679,95
4680,67
4681,36
4682,19
4683,78
4684,42
4685,57
4686,5
4687,28
4688,10
4689,36
4690,31
4691,20
4692,57
4693,30
4694,41
4695,10
4696,63
4697,0
4698,83
4699,17
4700,42
4701,19
4702,99
4703,64
4704,7
4705,87
4706,37
4707,8
4708,54
4709,35
4710,88
4711,89
4712,80
4713,4
4714,9
4715,52
4716,42
4717,27
4718,21
4719,45
4720,78
4721,41
4722,60
4723,39
4724,9
4725,40
4726,40
4727,53
4728,98
4729,82
4730,3
4731,3
4732,32
4733,64
4734,71
4735,18
4736,68
4737,95
4738,42
4739,91
4740,96
4741,88
4742,0
4743,7
4744,89
4745,58
4746,60
4747,13
4748,89
4749,1
4750,47
4751,78
4752,95
4753,71
4754,19
4755,61
4756,38
4757,78
4758,82
4759,47
4760,70
4761,52
4762,59
4763,95
4764,82
4765,56
4766,23
4767,47
4768,10
4769,52
4770,28
4771,24
4772,1
4773,45
4774,55
4775,68
4776,7
4777,4
4778,37
4779,11
4780,11
4781,55
4782,43
4783,3
4784,28
4785,33
4786,52
4787,64
4788,36
4789,24
4790,11
4791,10
4792,71
4793,18
4794,59
4795,53
4796,35
4797,83
4798,79
4799,55
4800,54
4801,74
4802,56
4803,33
4804,23
4805,90
4806,9
4807,18
4808,66
4809,93
4810,35
4811,97
4812,7
4813,80
4814,1
4815,78
4816,11
4817,60
4818,56
4819,57
4820,7
4821,61
4822,99
4823,29
4824,16
4825,98
4826,87
4827,85
4828,48
4829,24
4830,21
4831,77
4832,33
4833,3
4834,96
4835,28
4836,12
4837,68
4838,66
4839,70
4840,16
4841,82
4842,80
4843,18
4844,84
4845,44
4846,86
4847,21
4848,88
4849,21
4850,79
4851,73
4852,16
4853,62
4854,22
4855,91
4856,11
4857,71
4858,42
4859,40
4860,15
4861,62
4862,32
4863,11
4864,21
4865,56
4866,69
4867,91
4868,58
4869,63
4870,66
4871,69
4872,33
4873,40
4874,34
4875,1
4876,84
4877,31
4878,3
4879,8
4880,78
4881,34
4882,37
4883,30
4884,38
4885,77
4886,57
4887,17
4888,0
4889,67
4890,88
4891,79
4892,0
4893,84
4894,74
4895,92
4896,47
4897,42
4898,83
4899,63
4900,28
4901,0
4902,20
4903,97
4904,84
4905,22
4906,78
4907,39
4908,80
4909,74
4910,42
4911,63
4912,57
4913,3
4914,45
4915,37
4916,85
4917,47
4918,61
4919,16
4920,58
4921,95
4922,40
4923,52
4924,13
4925,57
4926,17
4927,35
4928,57
4929,86
4930,44
4931,86
4932,67
4933,19
4934,82
4935,65
4936,21
4937,73
4938,63
4939,79
4940,38
4941,97
4942,50
4943,37
4944,67
4945,34
4946,17
4947,81
4948,33
4949,1
4950,27
4951,65
4952,6
4953,86
4954,81
4955,64
4956,42
4957,5
4958,85
4959,27
4960,16
4961,82
4962,45
4963,3
4964,95
4965,47
4966,78
4967,20
4968,93
4969,75
4970,86
4971,38
4972,42
4973,64
4974,66
4975,71
4976,34
4977,57
4978,90
4979,20
4980,78
4981,8
4982,22
4983,12
4984,57
4985,38
4986,59
4987,53
4988,74
4989,74
4990,95
4991,66
4992,64
4993,37
4994,60
4995,20
4996,60
4997,10
4998,75
4999,51
5000,24
5001,75
5002,58
5003,24
5004,61
5005,30
5006,78
5007,49
5008,99
5009,47
5010,87
5011,47
5012,18
5013,10
5014,41
5015,64
5016,15
5017,30
5018,84
5019,55
5020,48
5021,11
5022,77
5023,5
5024,57
5025,28
5026,39
5027,25
5028,99
5029,24
5030,25
5031,18
5032,62
5033,98
5034,21
5035,71
5036,95
5037,32
5038,71
5039,50
5040,73
5041,19
5042,46
5043,20
5044,8
5045,25
5046,93
5047,89
5048,35
5049,72
5050,32
5051,98
5052,83
5053,91
5054,2
5055,68
5056,24
5057,5
5058,59
5059,92
5060,100
5061,25
5062,80
5063,47
5064,81
5065,79
5066,6
5067,42
5068,15
5069,85
5070,8
5071,42
5072,85
5073,29
5074,30
5075,99
5076,31
5077,14
5078,96
5079,1
5080,38
5081,27
5082,7
5083,10
5084,16
5085,63
5086,74
5087,25
5088,9
5089,64
5090,88
5091,30
5092,0
5093,41
5094,59
5095,2
5096,47
5097,80
5098,24
5099,33
5100,0
5101,94
5102,24
5103,91
5104,53
5105,17
5106,100
5107,18
5108,5
5109,6
5110,8
5111,82
5112,38
5113,59
5114,68
5115,22
5116,69
5117,60
5118,47
5119,33
5120,24
5121,99
5122,26
5123,32
5124,13
5125,22
5126,84
5127,76
5128,15
5129,95
5130,31
5131,47
5132,39
5133,75
5134,82
5135,58
5136,84
5137,59
5138,29
5139,18
5140,45
5141,42
5142,10
5143,73
5144,58
5145,51
5146,91
5147,3
5148,62
5149,5
5150,20
5151,16
5152,31
5153,78
5154,85
5155,83
5156,81
5157,91
5158,18
5159,92
5160,37
5161,16
5162,85
5163,59
5164,61
5165,84
5166,31
5167,32
5168,89
5169,98
5170,82
5171,65
5172,58
5173,75
